RAZON;DEPARTAMENTO DOMICILIO;INGRESOS;GANANCIA;ACTIVOS;PASIVOS;CATE;SECTOR
Empresa 6973;SANTANDER;13950.2;1031.1;9082.4;9082.4;0;COMERCIO
Empresa 6974;BOGOTA D.C.;13940.0;4551.5;4015.1;4015.1;0;SERVICIOS
Empresa 6975;QUINDIO;13935.8;971.4;3830.1;3830.1;0;OTRO
Empresa 6976;ANTIOQUIA;13933.9;-1617.5;9905.0;9905.0;1;COMERCIO
Empresa 6977;BOGOTA D.C.;13929.4;300.8;524.2;524.2;0;COMERCIO
Empresa 6978;BOGOTA D.C.;13928.8;1409.9;7229.8;7229.8;0;SERVICIOS
Empresa 6979;BOGOTA D.C.;13928.2;8852.6;9847.7;9847.7;0;SERVICIOS
Empresa 6980;VAUPES;13927.8;507.7;1775.0;1775.0;0;SERVICIOS
Empresa 6981;CUNDINAMARCA;13924.5;716.2;5192.9;5192.9;0;SERVICIOS
Empresa 6982;ANTIOQUIA;13920.8;617.9;1512.5;1512.5;1;MANUFACTURA
Empresa 6983;NARINO;13914.6;1120.9;8819.0;8819.0;0;SERVICIOS
Empresa 6984;ANTIOQUIA;13905.7;1134.8;8303.2;8303.2;1;SERVICIOS
Empresa 6985;BOGOTA D.C.;13902.6;-1285.4;4469.9;4469.9;0;SERVICIOS
Empresa 6986;ANTIOQUIA;13900.0;937.4;8654.0;8654.0;1;OTRO
Empresa 6987;BOGOTA D.C.;13897.0;2912.9;3841.2;3841.2;0;SERVICIOS
Empresa 6988;ATLANTICO;13893.2;121.1;1367.8;1367.8;0;COMERCIO
Empresa 6989;CUNDINAMARCA;13889.7;96.9;7011.5;7011.5;0;OTRO
Empresa 6990;QUINDIO;13888.5;836.8;19337.2;19337.2;0;OTRO
Empresa 6991;BOGOTA D.C.;13887.9;690.7;4579.1;4579.1;0;SERVICIOS
Empresa 6992;BOGOTA D.C.;13884.4;452.8;3708.4;3708.4;0;MANUFACTURA
Empresa 6993;VALLE;13878.9;499.9;4219.1;4219.1;0;COMERCIO
Empresa 6994;BOGOTA D.C.;13878.6;248.8;13536.1;13536.1;0;COMERCIO
Empresa 6995;CUNDINAMARCA;13878.4;203.1;12027.7;12027.7;0;MANUFACTURA
Empresa 6996;MAGDALENA;13877.6;1295.6;9141.6;9141.6;0;SERVICIOS
Empresa 6997;ATLANTICO;13877.3;-5783.0;156019.9;156019.9;0;SERVICIOS
Empresa 6998;TOLIMA;13874.5;28.5;2249.2;2249.2;0;SERVICIOS
Empresa 6999;BOGOTA D.C.;13870.5;6112.4;21199.1;21199.1;0;SERVICIOS
Empresa 7000;BOGOTA D.C.;13866.4;1130.1;2625.7;2625.7;0;SERVICIOS
Empresa 7001;SAN ANDRES Y PROVIDENCIA;13864.7;331.1;843.4;843.4;0;SERVICIOS
Empresa 7002;CALDAS;13861.6;1297.2;32760.6;32760.6;0;SERVICIOS
Empresa 7003;BOGOTA D.C.;13861.5;3302.5;7460.2;7460.2;0;SERVICIOS
Empresa 7004;SANTANDER;13860.1;197.9;1594.9;1594.9;0;COMERCIO
Empresa 7005;BOGOTA D.C.;13857.2;1360.5;6814.7;6814.7;0;SERVICIOS
Empresa 7006;BOGOTA D.C.;13856.6;278.5;15574.4;15574.4;0;COMERCIO
Empresa 7007;BOGOTA D.C.;13855.1;518.3;13794.6;13794.6;0;SERVICIOS
Empresa 7008;BOGOTA D.C.;13852.7;3622.2;18499.0;18499.0;0;SERVICIOS
Empresa 7009;VALLE;13851.9;11376.5;166.9;166.9;0;SERVICIOS
Empresa 7010;BOGOTA D.C.;13840.5;103.0;5869.2;5869.2;0;COMERCIO
Empresa 7011;RISARALDA;13838.7;174.5;1495.9;1495.9;0;MANUFACTURA
Empresa 7012;BOGOTA D.C.;13838.4;-245.9;5405.9;5405.9;0;OTRO
Empresa 7013;SANTANDER;13836.4;3970.8;7410.0;7410.0;0;SERVICIOS
Empresa 7014;CUNDINAMARCA;13836.3;1309.3;817.7;817.7;0;SERVICIOS
Empresa 7015;BOGOTA D.C.;13834.4;313.9;5066.4;5066.4;0;SERVICIOS
Empresa 7016;BOGOTA D.C.;13833.0;-4445.1;12256.8;12256.8;0;COMERCIO
Empresa 7017;BOGOTA D.C.;13832.3;341.1;4408.3;4408.3;0;SERVICIOS
Empresa 7018;BOGOTA D.C.;13831.8;434.7;6081.4;6081.4;0;MANUFACTURA
Empresa 7019;RISARALDA;13830.9;538.1;2529.7;2529.7;0;OTRO
Empresa 7020;SANTANDER;13822.3;628.0;3669.2;3669.2;0;OTRO
Empresa 7021;NARINO;13821.3;2105.4;27592.5;27592.5;0;OTRO
Empresa 7022;ANTIOQUIA;13816.3;295.3;25301.1;25301.1;1;OTRO
Empresa 7023;BOGOTA D.C.;13812.1;496.2;6655.0;6655.0;0;OTRO
Empresa 7024;BOGOTA D.C.;13811.8;11737.3;497394.6;497394.6;0;OTRO
Empresa 7025;BOGOTA D.C.;13805.7;1225.6;3485.3;3485.3;0;COMERCIO
Empresa 7026;RISARALDA;13805.1;266.5;6111.7;6111.7;0;COMERCIO
Empresa 7027;NARINO;13799.2;346.3;14417.9;14417.9;0;OTRO
Empresa 7028;BOGOTA D.C.;13795.0;2412.0;5454.0;5454.0;0;SERVICIOS
Empresa 7029;ANTIOQUIA;13792.5;944.0;6839.5;6839.5;1;SERVICIOS
Empresa 7030;ATLANTICO;13788.4;688.0;6571.4;6571.4;0;MANUFACTURA
Empresa 7031;ATLANTICO;13785.7;756.8;11051.4;11051.4;0;COMERCIO
Empresa 7032;BOGOTA D.C.;13775.9;-206.4;5319.0;5319.0;0;COMERCIO
Empresa 7033;ATLANTICO;13775.3;317.8;6558.6;6558.6;0;MANUFACTURA
Empresa 7034;ANTIOQUIA;13774.6;-2911.8;125989.9;125989.9;1;SERVICIOS
Empresa 7035;ANTIOQUIA;13774.0;67.3;1422.4;1422.4;1;SERVICIOS
Empresa 7036;SAN ANDRES Y PROVIDENCIA;13771.4;409.1;3132.5;3132.5;0;COMERCIO
Empresa 7037;BOGOTA D.C.;13771.0;2065.6;27174.0;27174.0;0;SERVICIOS
Empresa 7038;ANTIOQUIA;13770.4;312.3;1623.8;1623.8;1;COMERCIO
Empresa 7039;ANTIOQUIA;13766.6;180.2;13520.3;13520.3;1;MANUFACTURA
Empresa 7040;ANTIOQUIA;13759.7;520.8;5809.6;5809.6;1;MANUFACTURA
Empresa 7041;ANTIOQUIA;13758.1;408.4;1045.8;1045.8;1;COMERCIO
Empresa 7042;BOGOTA D.C.;13757.2;43.3;5439.0;5439.0;0;COMERCIO
Empresa 7043;CESAR;13757.0;4391.0;7440.4;7440.4;0;SERVICIOS
Empresa 7044;CUNDINAMARCA;13750.4;-6365.3;30762.9;30762.9;0;OTRO
Empresa 7045;BOGOTA D.C.;13747.9;146.5;1662.5;1662.5;0;COMERCIO
Empresa 7046;BOGOTA D.C.;13737.4;70.8;4012.0;4012.0;0;SERVICIOS
Empresa 7047;BOGOTA D.C.;13735.6;749.0;2004.2;2004.2;0;COMERCIO
Empresa 7048;SAN ANDRES Y PROVIDENCIA;13733.8;151.4;3394.7;3394.7;0;OTRO
Empresa 7049;CUNDINAMARCA;13731.0;222.8;5395.2;5395.2;0;COMERCIO
Empresa 7050;ANTIOQUIA;13723.6;11400.9;13054.6;13054.6;1;SERVICIOS
Empresa 7051;BOGOTA D.C.;13720.6;693.2;6494.8;6494.8;0;MANUFACTURA
Empresa 7052;BOGOTA D.C.;13720.5;-552.6;18563.2;18563.2;0;OTRO
Empresa 7053;BOGOTA D.C.;13718.6;520.6;3092.6;3092.6;0;COMERCIO
Empresa 7054;BOGOTA D.C.;13716.3;986.9;4523.6;4523.6;0;COMERCIO
Empresa 7055;BOGOTA D.C.;13715.8;1262.7;6601.2;6601.2;0;SERVICIOS
Empresa 7056;ANTIOQUIA;13715.1;423.8;2168.2;2168.2;1;COMERCIO
Empresa 7057;VALLE;13713.6;433.8;8635.7;8635.7;0;COMERCIO
Empresa 7058;CALDAS;13713.1;144.8;5202.5;5202.5;0;SERVICIOS
Empresa 7059;BOGOTA D.C.;13711.4;192.9;5656.9;5656.9;0;COMERCIO
Empresa 7060;SANTANDER;13704.1;926.5;3992.5;3992.5;0;OTRO
Empresa 7061;ANTIOQUIA;13700.9;-751.8;8145.7;8145.7;1;OTRO
Empresa 7062;TOLIMA;13698.6;188.7;14185.4;14185.4;0;OTRO
Empresa 7063;ANTIOQUIA;13697.2;258.6;8057.6;8057.6;1;SERVICIOS
Empresa 7064;CUNDINAMARCA;13691.5;1855.9;4397.5;4397.5;0;OTRO
Empresa 7065;CALDAS;13691.1;222.1;2810.7;2810.7;0;MANUFACTURA
Empresa 7066;TOLIMA;13690.9;231.1;4929.3;4929.3;0;COMERCIO
Empresa 7067;ANTIOQUIA;13688.4;1870.9;1987.7;1987.7;1;SERVICIOS
Empresa 7068;CALDAS;13678.7;1034.0;7049.1;7049.1;0;MANUFACTURA
Empresa 7069;BOGOTA D.C.;13677.2;1317.8;6433.3;6433.3;0;COMERCIO
Empresa 7070;CUNDINAMARCA;13676.6;-1078.1;11103.4;11103.4;0;COMERCIO
Empresa 7071;ATLANTICO;13673.1;560.4;6705.7;6705.7;0;MANUFACTURA
Empresa 7072;CUNDINAMARCA;13670.1;-279.2;25574.1;25574.1;0;SERVICIOS
Empresa 7073;ANTIOQUIA;13667.9;127.6;1816.7;1816.7;1;SERVICIOS
Empresa 7074;SANTANDER;13666.6;1864.5;3084.7;3084.7;0;COMERCIO
Empresa 7075;HUILA ;13666.0;9.0;1966.9;1966.9;0;SERVICIOS
Empresa 7076;ANTIOQUIA;13664.2;149.0;7458.9;7458.9;1;COMERCIO
Empresa 7077;BOGOTA D.C.;13663.9;-1585.9;1269.6;1269.6;0;COMERCIO
Empresa 7078;VALLE;13663.0;41.1;1910.4;1910.4;0;COMERCIO
Empresa 7079;ANTIOQUIA;13658.8;183.2;8646.4;8646.4;1;SERVICIOS
Empresa 7080;SUCRE;13657.9;1228.1;7238.8;7238.8;0;SERVICIOS
Empresa 7081;NARINO;13657.2;373.1;7875.7;7875.7;0;SERVICIOS
Empresa 7082;BOGOTA D.C. ;13651.2;44.7;54201.1;54201.1;0;OTRO
Empresa 7083;ANTIOQUIA;13648.4;579.7;2391.2;2391.2;1;SERVICIOS
Empresa 7084;BOGOTA D.C.;13645.4;466.6;4927.0;4927.0;0;COMERCIO
Empresa 7085;ATLANTICO;13640.3;24.9;3073.7;3073.7;0;SERVICIOS
Empresa 7086;BOGOTA D.C.;13638.1;-7.2;2352.9;2352.9;0;COMERCIO
Empresa 7087;BOGOTA D.C.;13629.6;256.5;2625.4;2625.4;0;SERVICIOS
Empresa 7088;ATLANTICO;13621.2;510.0;6254.2;6254.2;0;MANUFACTURA
Empresa 7089;BOGOTA D.C.;13620.5;1048.3;15480.8;15480.8;0;COMERCIO
Empresa 7090;BOGOTA D.C.;13617.2;1082.7;1028.3;1028.3;0;MANUFACTURA
Empresa 7091;BOGOTA D.C.;13616.1;541.0;9791.1;9791.1;0;SERVICIOS
Empresa 7092;VALLE;13614.9;129.3;2373.0;2373.0;0;COMERCIO
Empresa 7093;BOGOTA D.C.;13612.7;1421.7;4696.3;4696.3;0;COMERCIO
Empresa 7094;SUCRE;13612.1;1135.1;3807.2;3807.2;0;SERVICIOS
Empresa 7095;BOGOTA D.C.;13606.1;482.5;3614.2;3614.2;0;COMERCIO
Empresa 7096;ATLANTICO;13603.7;3488.8;15752.5;15752.5;0;SERVICIOS
Empresa 7097;SANTANDER;13602.2;1859.8;4381.8;4381.8;0;OTRO
Empresa 7098;BOGOTA D.C.;13598.1;1772.7;3376.3;3376.3;0;SERVICIOS
Empresa 7099;CESAR;13595.8;100.4;5986.4;5986.4;0;SERVICIOS
Empresa 7100;ANTIOQUIA;13595.5;279.2;7090.9;7090.9;1;MANUFACTURA
Empresa 7101;RISARALDA;13595.1;664.0;2934.2;2934.2;0;OTRO
Empresa 7102;ATLANTICO;13593.4;605.9;32239.5;32239.5;0;OTRO
Empresa 7103;ANTIOQUIA;13592.6;2404.3;49033.1;49033.1;1;SERVICIOS
Empresa 7104;LA GUAJIRA;13589.6;808.9;15670.6;15670.6;0;MANUFACTURA
Empresa 7105;CUNDINAMARCA;13580.6;1107.0;4158.3;4158.3;0;COMERCIO
Empresa 7106;RISARALDA;13580.0;873.3;5739.8;5739.8;0;MANUFACTURA
Empresa 7107;BOGOTA D.C.;13578.9;127.3;2129.5;2129.5;0;COMERCIO
Empresa 7108;BOLIVAR;13572.2;2440.6;1568.0;1568.0;0;SERVICIOS
Empresa 7109;NORTE DE SANTANDER;13566.9;11.1;1670.0;1670.0;0;SERVICIOS
Empresa 7110;BOLIVAR;13565.2;-1619.3;99593.1;99593.1;0;MANUFACTURA
Empresa 7111;BOGOTA D.C.;13560.1;1498.1;3814.7;3814.7;0;MANUFACTURA
Empresa 7112;BOGOTA D.C.;13551.6;24500.9;58849.6;58849.6;0;SERVICIOS
Empresa 7113;HUILA;13550.4;740.0;12443.3;12443.3;0;SERVICIOS
Empresa 7114;BOGOTA D.C.;13546.2;490.6;3947.9;3947.9;0;MANUFACTURA
Empresa 7115;VALLE;13545.5;368.1;4707.5;4707.5;0;COMERCIO
Empresa 7116;BOGOTA D.C.;13543.8;-2577.9;14798.6;14798.6;0;OTRO
Empresa 7117;CALDAS;13542.1;1409.1;11936.5;11936.5;0;SERVICIOS
Empresa 7118;VALLE;13542.0;154.6;12450.4;12450.4;0;COMERCIO
Empresa 7119;SUCRE;13541.4;359.3;5391.8;5391.8;0;SERVICIOS
Empresa 7120;BOGOTA D.C.;13537.7;360.8;4461.3;4461.3;0;SERVICIOS
Empresa 7121;BOGOTA D.C.;13536.3;1417.7;2408.4;2408.4;0;COMERCIO
Empresa 7122;BOGOTA D.C.;13535.9;189.7;3612.2;3612.2;0;COMERCIO
Empresa 7123;SUCRE;13535.0;125.5;11984.0;11984.0;0;MANUFACTURA
Empresa 7124;BOGOTA D.C.;13527.3;12402.4;21431.2;21431.2;0;SERVICIOS
Empresa 7125;CESAR;13526.9;477.9;7358.8;7358.8;0;COMERCIO
Empresa 7126;BOGOTA D.C.;13525.5;562.6;3524.7;3524.7;0;MANUFACTURA
Empresa 7127;ATLANTICO;13524.7;120.4;9375.2;9375.2;0;MANUFACTURA
Empresa 7128;BOGOTA D.C.;13522.8;389.0;10481.1;10481.1;0;COMERCIO
Empresa 7129;BOGOTA D.C.;13520.8;1584.1;2762.3;2762.3;0;SERVICIOS
Empresa 7130;BOGOTA D.C.;13520.3;176.5;3373.9;3373.9;0;OTRO
Empresa 7131;BOGOTA D.C.;13511.6;192.1;8455.0;8455.0;0;COMERCIO
Empresa 7132;BOGOTA D.C.;13510.5;949.4;9027.5;9027.5;0;SERVICIOS
Empresa 7133;BOGOTA D.C.;13510.2;340.8;5281.2;5281.2;0;OTRO
Empresa 7134;ANTIOQUIA;13510.2;1175.2;4112.6;4112.6;1;SERVICIOS
Empresa 7135;BOGOTA D.C.;13509.5;269.3;1418.3;1418.3;0;SERVICIOS
Empresa 7136;VALLE;13505.1;147.7;12732.5;12732.5;0;MANUFACTURA
Empresa 7137;META;13505.0;822.4;10928.8;10928.8;0;OTRO
Empresa 7138;BOGOTA D.C.;13502.3;137.9;4632.3;4632.3;0;SERVICIOS
Empresa 7139;RISARALDA;13500.9;1304.2;4025.1;4025.1;0;SERVICIOS
Empresa 7140;RISARALDA;13500.3;338.2;1226.7;1226.7;0;SERVICIOS
Empresa 7141;VALLE;13500.0;186.1;2053.5;2053.5;0;MANUFACTURA
Empresa 7142;VALLE;13494.9;439.4;5240.1;5240.1;0;MANUFACTURA
Empresa 7143;BOGOTA D.C.;13492.8;2116.8;8571.9;8571.9;0;MANUFACTURA
Empresa 7144;BOGOTA D.C.;13488.7;231.4;2723.9;2723.9;0;SERVICIOS
Empresa 7145;BOGOTA D.C.;13488.7;1347.5;19027.7;19027.7;0;COMERCIO
Empresa 7146;QUINDIO;13488.4;445.4;4674.0;4674.0;0;OTRO
Empresa 7147;ANTIOQUIA;13483.5;444.3;2221.8;2221.8;1;SERVICIOS
Empresa 7148;ANTIOQUIA;13483.3;690.4;3643.4;3643.4;1;SERVICIOS
Empresa 7149;ANTIOQUIA;13482.6;410.3;2321.7;2321.7;1;COMERCIO
Empresa 7150;RISARALDA;13482.4;396.9;5052.8;5052.8;0;MANUFACTURA
Empresa 7151;ATLANTICO;13480.0;1732.9;40141.6;40141.6;0;COMERCIO
Empresa 7152;VALLE;13479.7;150.6;2601.9;2601.9;0;COMERCIO
Empresa 7153;BOGOTA D.C.;13476.3;430.4;737.7;737.7;0;COMERCIO
